"","lake","date","day","atmp_C","RH_pct","irr_factor","ltmp_bot_C","ltmp_surf_C","area_m2","vol_m3","dV_m3","P_mm","E_mm","I_mm","P_m3","E_m3","I_m3","C_lake","dC_lake","C_pcpn","C_GWin","C_evap","C_ice","res_time","GWin_m3","C_lake_meas","C_lake_calc","P_lake","P_sed","ks","ks_tmp","kr","kr_tmp","dep","fd","sed","rel","TP_in"
"642","Long",2018-12-06,340,-6.45,77.55,0,2.28245833333333,2.212,219315.252995553,377836.777472477,-465.393150783959,0,0.949651886373561,116.114285714286,0,208.273143717721,25465.6339478264,0.0178255319148936,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1191.91412451885,NA,0.00747529851152355,0.0128784599413892,3.07362586260218,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000526449652558416,0.000485941941206514,0.000167603683036401
"643","Long",2018-12-07,341,-12.65,79.25,0,2.26354166666667,2.17270833333333,219315.252995553,377836.777472477,0,0,0.3616005879977,121.92,0,79.3045244400561,26738.9156452178,0.0179021276595745,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1191.91412451885,NA,0.00742835931635752,0.0127975929975882,3.07366661897491,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000522960690599105,0.000485315359971695,0.000163408910926416
"644","Long",2018-12-08,342,-11.2,89.25,0,2.29366666666667,2.20183333333333,219299.189173703,377725.969579435,-110.807893041987,0,0.115181929965426,127.725714285714,0,25.2593038488801,28010.1455794891,0.0179787234042553,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1191.56457280579,NA,0.00738485277368645,0.0127198403452948,3.07370450999407,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.00052003284403855,0.000486329843704089,0.000161455294071758
"645","Long",2018-12-09,343,-6.9,82.2,0,2.36170833333333,2.28925,219315.252995553,377836.777472477,110.807893041987,0,0.317113818291795,133.531428571429,0,69.5478972870507,29285.4790400004,0.0180553191489362,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1191.91412451885,NA,0.00734052854345044,0.0126462779579599,3.07373846116016,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000517314668428677,0.000488620804866397,0.00016308320903409
"646","Long",2018-12-10,344,-9.7,96.2,0,2.35066666666667,2.27133333333333,219318.465759922,377858.93905108,22.1615786033799,0,0.300451025776413,139.337142857143,0,65.8944580092776,30559.2083947996,0.018131914893617,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1191.98403486145,NA,0.00730055007934262,0.0125779564338617,3.0737674028805,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000514415044824682,0.000488253772438247,0.000162880166929267
"647","Long",2018-12-11,345,-7.7,99.55,0,2.30695833333333,2.23675,219376.295518583,378257.847466041,398.908414961305,0,0.233417702615839,145.142857142857,0,51.2063109083212,31840.902320983,0.0182085106382979,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1193.24242102852,NA,0.00725674348825949,0.0125123827302924,3.07379381173385,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000511170664192588,0.000486789620178044,0.000162698914874917
"648","Long",2018-12-12,346,-1.75,99.95,0,2.24566666666667,2.14145833333333,219475.891214056,378944.856402922,687.008936880506,0.75,0.459486827649159,150.948571428571,164.606918410542,100.846280999419,33129.5722417744,0.0182851063829787,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1030.80272323905,NA,0.0072100313471155,0.0124487672809061,3.07381841349008,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000507448855142286,0.000484741889129902,0.000145042000990606
"649","Long",2018-12-13,347,-0.2,95.4,0,2.20766666666667,2.13475,219488.742271537,379033.50271736,88.6463144386653,2.53,0.360191842566401,156.754285714286,555.306517946989,79.0580545013669,34405.8010171017,0.0183617021276596,7.65957446808505e-05,0,0.0261613045738046,0,0,317,640.382765073075,NA,0.00717296958020665,0.0123869486732367,3.07384126855613,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000504810215113566,0.000483477847581583,9.73245872192824e-05
"650","Long",2018-12-14,348,-1.85,80.75,0,2.23675,2.15941666666667,219485.529507166,379011.341138744,-22.1615786159527,2.54,0.486835152482418,162.56,557.493244948202,106.853271225305,35679.5676766849,0.0184382978723404,7.65957446808505e-05,0,0.0261613045738046,0,0,317,638.126127729226,NA,0.00713839430005276,0.0123267005497592,3.07386274983851,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000502487430623893,0.00048445112880076,9.78600464484415e-05
"651","Long",2018-12-15,349,-1.85,75.6,0,2.20525,2.128,219491.955035906,379055.664295964,44.3231572193326,2.29,0.540706959133779,168.365714285714,502.636577032226,118.680827561793,36954.9197895883,0.0185148936170213,7.65957446808539e-05,0,0.0261613045738046,0,0,317,693.122616330436,NA,0.00710490713300168,0.0122699499060023,3.07388094563897,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000499990106855659,0.000483403581646364,0.000104815222188025
"652","Long",2018-12-16,350,0.9,79.55,0,2.22104166666667,2.15041666666667,219514.444386497,379210.795346225,155.13105026132,0,0.577294288992553,174.171428571429,0,126.724435095698,38233.1443708595,0.0185914893617021,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1196.24856576096,NA,0.00707087674640907,0.0122149264586884,3.0738977833607,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000497694777053641,0.00048393254432987,0.000165074898634475
"653","Long",2018-12-17,351,-4,70.3,0,2.19529166666667,2.12575,219504.806093387,379144.310610402,-66.4847358227125,0,0.670271326590977,179.977142857143,0,147.12777757331,39505.847844099,0.018668085106383,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1196.03883473313,NA,0.00704168645128956,0.0121629015902865,3.07391179745245,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000495531167128311,0.000483076828581399,0.000165510258749114
"654","Long",2018-12-18,352,-2.65,74.9,0,2.210875,2.12579166666667,219511.231622127,379188.633767622,44.3231572193326,0,0.749389715587693,185.782857142857,0,164.49945943361,40781.4237857063,0.0187446808510638,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1196.17865541836,NA,0.00701180514446555,0.0121123497568981,3.07392450460481,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000493428570256873,0.000483597841358756,0.000166137704743367
"655","Long",2018-12-19,353,2.4,86.25,0,2.22875,2.155,219572.274145158,379609.703761186,421.069993564626,0,0.450213081462842,191.588571428571,0,98.8543101466957,42067.5383287935,0.0188212765957447,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1197.50695192803,NA,0.00697834340067971,0.0120645781959,3.07393458553182,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000491201746776817,0.000484195457622497,0.000164418781199887
"656","Long",2018-12-20,354,2.3,92.1,0,2.23108333333333,2.169625,219581.91243827,379676.188497022,66.4847358352854,0,0.377728771928917,197.394285714286,0,82.9424061231107,43344.2147615291,0.0188978723404255,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1197.7166829559,NA,0.00695151935788392,0.0120197804307156,3.07394184076763,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000489377433121074,0.00048427445830077,0.000163596384110138
"657","Long",2018-12-21,355,-2.3,82.7,0,2.158375,2.0965,219588.337967008,379720.511654228,44.3231572067016,0,0.928399927331582,203.2,0,203.865797011433,44620.3502748961,0.0189744680851064,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1197.8565036411,NA,0.00692619123688355,0.0119770335011124,3.07394719847021,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000487276533926025,0.000481855064568851,0.000167395466404903
"658","Long",2018-12-22,356,-4.1,88.9,0,2.11341666666667,2.04070833333333,219578.699673899,379654.026918406,-66.4847358226543,0,0.422138854356244,209.005714285714,0,92.6927007213732,45893.2029672715,0.0190510638297872,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1197.64677261327,NA,0.00690226708005305,0.0119340969579482,3.07395286910616,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000485351884688976,0.000480365481173012,0.000163740911569091
"659","Long",2018-12-23,357,-2.4,83.8,0,2.146,2.071875,219575.486909529,379631.865339802,-22.1615786033799,0,0.568949514672691,214.811428571429,0,124.927366711196,47167.324022303,0.0191276595744681,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1197.57686227067,NA,0.00687806587520862,0.0118917326104409,3.07395810624498,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000483784541506006,0.000481446053286556,0.000164771805613677
"660","Long",2018-12-24,358,-6.95,78.9,0,2.15470833333333,2.08904166666667,219572.274145158,379609.703761186,-22.1615786159527,0,0.476356791741654,220.617142857143,0,104.594744067207,48441.4077725501,0.0192042553191489,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1197.50695192803,NA,0.00685547083091581,0.0118521487350765,3.07396069445771,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000482269084813578,0.000481735448359887,0.000164107555563647
"661","Long",2018-12-25,359,-4.85,87.3,0,2.20220833333333,2.124625,219575.486909529,379631.865339802,22.1615786159527,0,0.163990904089505,226.422857142857,0,36.008382614187,49716.9091045897,0.0192808510638298,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1197.57686227067,NA,0.00683339013416782,0.0118144911335098,3.07396147460516,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000480868303870564,0.000483314934818918,0.000161995780043179
"662","Long",2018-12-26,360,-0.4,86.85,0,2.23445833333333,2.16275,219514.444386497,379210.795346225,-421.069993577199,0,0.351024918740614,232.228571428571,0,77.055040003161,50977.5258278127,0.0193574468085106,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1196.24856576096,NA,0.00681907174128423,0.0117799337795852,3.07395927559099,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000480023874091893,0.000484389843636314,0.000162722445522275
"663","Long",2018-12-27,361,3.35,100,0,2.18508333333333,2.09654166666667,219961.018633939,382291.254772873,3080.45942664816,17.02,0.31095068334641,238.034285714286,3743.73653714964,68.3970290537958,52358.2639555163,0.0194340425531915,7.65957446808505e-05,0,0.0261613045738046,0,0,317,-2537.77043376518,NA,0.00675875422833221,0.0117466842565891,3.07395448576285,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.00047549705819952,0.000482743838920439,-0.000278540529961973
"664","Long",2018-12-28,362,0.35,87.95,0,2.1595,2.08525,220272.656777837,384440.927897941,2149.67312506773,0.25,0.535597595310415,243.84,55.0681641944592,117.977505282846,53711.2846287077,0.0195106382978723,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1157.67924242365,NA,0.0067135547312339,0.0117171384234598,3.07394748424037,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000472269594479132,0.00048189246488964,0.000161172530345155
"665","Long",2018-12-29,363,-7,81.95,0,2.03629166666667,1.95333333333333,220269.444013466,384418.766319325,-22.161578616011,0,0.727385136561832,249.645714285714,0,160.220719614133,54989.3226860588,0.0195872340425532,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1212.67749627547,NA,0.00669833429158271,0.0116900708416336,3.07393811497559,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000470644957844435,0.000477817046677492,0.000166658048551177
"666","Long",2018-12-30,364,-4.8,77.45,0,2.02954166666667,1.95654166666667,220291.933364056,384573.897369586,155.13105026132,0,0.797975075951716,255.451428571429,0,175.787472257733,56273.8890806101,0.019663829787234,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1213.16686867377,NA,0.00667945672641951,0.0116606389819346,3.07393119753336,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000469331990533246,0.000477593777354172,0.000167342130545731
"667","Long",2018-12-31,365,-2.5,94.05,0,2.01604166666667,1.9445,220465.422640041,385770.62261447,1196.72524488386,0,0.429028000616165,261.257142857143,0,94.5858394802543,57598.1664177294,0.0197404255319149,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1216.94202717498,NA,0.00664783467304857,0.0116323879280026,3.07392318877419,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000467059913750503,0.000477148455990246,0.000166278228973455
"668","Long",2019-01-01,1,-10.25,79.55,0.00999983333416666,1.97708333333333,1.88825,220654.975737875,387078.155752396,1307.53313792584,0.25,0.699141502673469,267.062857142857,55.1637439344688,154.269051309756,58928.7482633447,0.0198170212765957,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1165.90299345479,NA,0.00661605849887116,0.0116060456535331,3.07391334664663,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000464594311127199,0.000475867727479557,0.00016193248402106
"669","Long",2019-01-02,2,-8.6,82,0.0199986666933331,1.891625,1.808375,220687.103381575,387299.77153848,221.615786083974,0,0.773012912866727,272.868571428571,0,170.593980617112,60218.5746324398,0.0198936170212766,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1221.76584081539,NA,0.00659895332582483,0.0115809808381328,3.07390232848552,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000463063216646295,0.000473071998396752,0.000167742099833209
"670","Long",2019-01-03,3,-4,83,0.0299955002024957,1.8815,1.796,220748.145904608,387720.841532057,421.069993577257,0,0.728496275690402,278.674285714286,0,160.814202157068,61516.8318827195,0.0199702127659574,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1223.0941373251,NA,0.00657866448654062,0.0115547304844899,3.07389257498468,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000461588565718664,0.000472740554714379,0.000167758966538152
"671","Long",2019-01-04,4,0.7,81.7,0.0399893341866342,1.875875,1.794875,220748.145904608,387720.841532057,0,5.84,0.554834973085838,284.48,1289.16917208291,122.478791591732,62798.4325469428,0.0200468085106383,7.65957446808505e-05,0,0.0261613045738046,0,0,317,-66.0750347578076,NA,0.00656427334590791,0.0115294539634398,3.07388144325943,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000460574198516111,0.000472555641392366,1.33164056760881e-05
"672","Long",2019-01-05,5,0.85,77.6,0.0499791692706783,1.887125,1.81175,220744.933140237,387698.679953441,-22.161578616011,0,0.612601674130382,290.285714285714,0,135.228715597508,64079.1005915658,0.0201234042553191,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1223.02422698246,NA,0.00655082129886386,0.0115053366528098,3.07386971508127,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000459699519728915,0.000472920310715278,0.000166434017227202
"673","Long",2019-01-06,6,-3.75,85.7,0.0599640064794446,1.877,1.80275,220693.528910316,387344.094695699,-354.585257741914,0,0.513860326702838,296.091428571429,0,113.405648867057,65345.4622515252,0.0202,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1221.90566150063,NA,0.00654229854047102,0.0114825328948252,3.07385674580734,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000459064598142835,0.00047258847888508,0.000165285537245938
"674","Long",2019-01-07,7,2.7,97.6,0.0699428473375328,1.756625,1.695875,221471.017887875,392707.196719061,5363.10202336125,26.14,0.453957258702265,301.897142857143,5789.25240758905,100.53837616238,66861.4675260126,0.0202765957446809,7.65957446808505e-05,0,0.0261613045738046,0,0,317,-4550.42844317561,NA,0.00646241405937651,0.0114590005206931,3.07384244492675,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000453027266133329,0.000468682489870403,-0.000510608853364178
"675","Long",2019-01-08,8,-3.15,80.25,0.0799146939691727,1.74425,1.68566666666667,221766.592209923,394746.061951086,2038.86523202568,0,0.972070047089374,307.702857142857,0,215.57266173235,68238.2140418281,0.0203531914893617,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1245.25571593403,NA,0.00642626141015161,0.0114387895825369,3.07382705260482,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000450451892699912,0.000468280653198271,0.000172767073574002
"676","Long",2019-01-09,9,-10.25,66.35,0.089878549198011,1.43441666666667,1.37208333333333,221737.677330592,394546.607743606,-199.454207480652,0,1.86768530350629,313.508571428571,0,414.136201183966,69516.6624518034,0.0204297872340426,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1244.62652285049,NA,0.00641857303642714,0.0114208205324586,3.0738094910278,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000448656676115958,0.000458386229504974,0.000175580792508751
"677","Long",2019-01-10,10,-8.9,75.85,0.0998334166468282,1.53058333333333,1.456,221724.826273111,394457.961429167,-88.6463144386071,0,0.408318451502499,319.314285714286,0,90.5343377234974,70799.9045265226,0.0205063829787234,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1244.34688148002,NA,0.00640501379490944,0.0113947938394306,3.0738000145666,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000448044026789327,0.000461432455566101,0.000166320644488368
"678","Long",2019-01-11,11,-6.05,80.75,0.109778300837175,1.70016666666667,1.62666666666667,221731.251801852,394502.284586386,44.3231572192744,0,0.138793116697712,325.12,0,30.7747715068641,72089.264585818,0.0205829787234043,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1244.48670216526,NA,0.00639195259506363,0.0113725055950792,3.07378687687239,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000447811343491407,0.000466854218128187,0.000164771313170614
"679","Long",2019-01-12,12,-2.2,82.8,0.119712207288919,1.749875,1.693625,221724.826273111,394457.961429167,-44.3231572192744,0,0.366029215578123,330.925714285714,0,81.1577642349426,73374.4465093052,0.0206595744680851,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1244.34688148002,NA,0.00638317644621731,0.0113559442609107,3.07376808674006,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000447463584177079,0.000468453210604091,0.000166090716861533
"680","Long",2019-01-13,13,-4.6,85.05,0.129634142619695,1.751,1.68125,221728.039037482,394480.123007783,22.1615786159527,0,0.455398414947972,336.731428571429,0,100.974597527191,74662.7993394329,0.020736170212766,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1244.41679182266,NA,0.00637472578793911,0.0113413830018224,3.07374735086181,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000446821880733607,0.000468486366688312,0.000166751724243001
"681","Long",2019-01-14,14,-4.7,91.95,0.139543114644236,1.790375,1.715,221670.209278821,394081.214592822,-398.908414961305,0,0.415972098365618,342.537142857143,0,92.2086220988568,75930.2801429122,0.0208127659574468,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1243.15840565559,NA,0.00637172819934498,0.0113275410170017,3.07372593870766,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000446746198725655,0.000469755940249783,0.000165820946539982
"682","Long",2019-01-15,15,-1.8,93.8,0.149438132473599,1.8005,1.736375,221724.826273111,394457.961429167,376.746836345352,0,0.447663023067218,348.342857142857,0,99.2580060184746,77236.2594834792,0.0208893617021277,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1244.34688148002,NA,0.00636021237843007,0.0113150902008682,3.07370318339249,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000446023784744172,0.000470080319693447,0.00016719739527551
"683","Long",2019-01-16,16,-5.6,64.3,0.159318206614246,1.86120833333333,1.799375,221724.826273111,394457.961429167,0,0,0.855598471865091,354.148571428571,0,189.707422533827,78523.5304748705,0.0209659574468085,7.6595744680847e-05,0,0.0261613045738046,0,0,317,1244.34688148002,NA,0.00635382613584245,0.0113037288018104,3.07367938440272,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000445826316850489,0.000472047263015202,0.000169246943115466
"684","Long",2019-01-17,17,-6.3,82.3,0.169182349066996,1.9175,1.835375,221673.42204319,394103.376171425,-354.585257741972,0,0.411548847212196,359.954285714286,0,91.2294412994574,79792.2982933979,0.0210425531914894,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1243.22831599819,NA,0.00635291239412721,0.0112945620632816,3.07365341579126,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000445905320327554,0.000473877858464373,0.000165822855129349
"685","Long",2019-01-18,18,-10.35,69.65,0.179029573425824,1.848875,1.778,221721.613508742,394435.799850564,332.423679138592,0,0.572307293330852,365.76,0,126.892896500137,81096.8973569574,0.0211191489361702,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1244.27697113742,NA,0.00634478818193762,0.0112871792777491,3.07362569879727,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000445107308729799,0.000471638019527866,0.000167931954777502
"686","Long",2019-01-19,19,-13.6,74.25,0.188858894976501,1.803875,1.713875,221760.166681182,394701.738793867,265.938943303307,0,1.1316113187535,371.565714285714,0,250.946314665089,82398.4747330126,0.0211957446808511,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1245.11589524879,NA,0.0063366739951521,0.0112783836767771,3.07359942896345,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000444283957691027,0.000470173784750821,0.000171436449385172
"687","Long",2019-01-20,20,-18.85,63.85,0.198669330795061,1.754375,1.64941666666667,221760.166681182,394701.738793867,0,0,0.907800878732452,377.371428571429,0,201.314074181032,83685.9509007159,0.0212723404255319,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1245.11589524879,NA,0.00633138608609665,0.0112689719463928,3.07357379722499,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000443658129685845,0.000468568874103626,0.000169604053341226
"688","Long",2019-01-21,21,-17,68.45,0.2084598998461,1.69125,1.60166666666667,221744.102859332,394590.930900825,-110.807893041987,0,0.769078691225097,383.177142857143,0,170.538664413939,84967.2717790593,0.0213489361702128,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1244.76634353573,NA,0.00632688176482926,0.0112586090592324,3.07354914292513,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000443153770461217,0.000466531372134515,0.000168523658452777
"689","Long",2019-01-22,22,-8.5,73.85,0.218229623080869,1.63804166666667,1.557625,221756.953916813,394679.577215264,88.6463144386071,0,0.599819798193996,388.982857142857,0,133.014211346498,86259.6535258589,0.0214255319148936,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1245.04598490619,NA,0.00631916102889517,0.0112467445064884,3.07352602063726,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000442439198770331,0.000464820481830365,0.000167780585840261
"690","Long",2019-01-23,23,-12.1,85.85,0.227977523535188,1.58920833333333,1.498,221866.187905396,395433.070887967,753.493672703276,0,0.677434943096547,394.788571428571,0,150.29990837874,87590.2353714742,0.0215021276595745,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1247.4229365551,NA,0.0063030334209681,0.0112339238578601,3.07350389727286,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.00044107544525699,0.000463255653881608,0.000169492376764667
"691","Long",2019-01-24,24,-13.3,83.55,0.237702626427135,1.50470833333333,1.43558333333333,221946.507014648,395987.110353189,554.039465222566,0,0.813795503981593,400.594285714286,0,180.619069532939,88910.5024443134,0.0215787234042553,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1249.17069512047,NA,0.0062892179614923,0.0112209436429128,3.07348197597487,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000439863780910316,0.000460562800003497,0.000170144256742394
"692","Long",2019-01-25,25,-23.4,63.95,0.247403959254523,1.42420833333333,1.33833333333333,221943.294250277,395964.948774573,-22.1615786159527,0,0.77903530654066,406.4,0,172.901662270908,90197.7547833124,0.0216553191489362,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1249.10078477783,NA,0.00628139499504534,0.0112065212686321,3.07346153408004,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000438935848038682,0.000458012044963796,0.00016897033471924
"693","Long",2019-01-26,26,-24.05,72.95,0.257080551892155,1.39354166666667,1.30529166666667,221933.655957167,395898.464038751,-66.4847358226543,0,0.351587159450455,412.205714285714,0,78.0290236844349,91482.3211778639,0.021731914893617,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1248.89105375,NA,0.00627320533336059,0.0111905170280099,3.07344271077584,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000438234428141084,0.000457042407825833,0.000166189558909719
"694","Long",2019-01-27,27,-21.8,63.35,0.266731436688831,1.35525,1.27325,221930.443192796,395876.302460135,-22.161578616011,0,0.592131168921527,418.011428571429,0,131.411932747023,92769.4616025108,0.0218085106382979,7.65957446808505e-05,0,0.0261613045738046,0,0,317,1248.82114340737,NA,0.00626437301013587,0.0111742976258976,3.07342415808318,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000437492402592896,0.000455835294440439,0.000167762984780832
"695","Long",2019-01-28,28,-18.1,80.5,0.276355648564114,1.314375,1.212,222229.230279213,397937.329270764,2061.02681062906,0,0.844376910573432,423.817142857143,0,187.645230902274,94184.5574362781,0.0218851063829787,7.65957446808539e-05,0,0.0261613045738046,0,0,317,1255.32280527055,NA,0.00623103435052734,0.0111576733849452,3.07340607894371,0.0825304102860882,0.00895685172129796,0.000535986959550761,0.0713375353469007,1.57534246575342e-05,0.517617151720921,0.000434926484884806,0.000454550516560951,0.000173326034572696
